source,destination,star rating,rating,offer type,price,date
ITAKA,"Włochy,Rzym",3,4.8,31.07 - 3.08.2025 (3 dni)Katowice 12:35Bez wyżywienia,1 789 zł,31.07-3.08.2025(3 dni)
ITAKA,Madera,5,N/A,27.07 - 1.08.2025 (5 dni)Gdańsk 11:40Śniadania,4 599 zł,27.07-1.08.2025(5 dni)
ITAKA,"Włochy,Riwiera Adriatycka",3,5.2,28.07 - 31.07.2025 (4 dni)Kraków 05:50Śniadania,2 419 zł,28.07-31.07.2025(4 dni)
ITAKA,"Zjednoczone Emiraty Arabskie,Dubaj",5,4.9,20.07 - 23.07.2025 (4 dni)Poznań 14:05Śniadania,2 809 zł,20.07-23.07.2025(4 dni)
ITAKA,"Egipt,Marsa Alam",5,N/A,17.07 - 24.07.2025 (8 dni)Katowice 16:25All inclusive,3 999 zł,17.07-24.07.2025(8 dni)
ITAKA,"Egipt,Sharm el Sheikh",5,N/A,15.07 - 22.07.2025 (8 dni)Katowice 19:40All inclusive,3 498 zł,15.07-22.07.2025(8 dni)
ITAKA,"Grecja,Kreta",5,N/A,18.07 - 21.07.2025 (4 dni)Kraków 07:002 posiłki,4 579 zł,18.07-21.07.2025(4 dni)
ITAKA,"Hiszpania,Costa Brava",4,N/A,18.07 - 21.07.2025 (4 dni)Lublin 09:25Śniadania,2 639 zł,18.07-21.07.2025(4 dni)
ITAKA,"Włochy,Riwiera Adriatycka",4,N/A,28.07 - 1.08.2025 (5 dni)Kraków 05:502 posiłki,3 559 zł,28.07-1.08.2025(5 dni)
ITAKA,"Hiszpania,Minorka",5,N/A,26.07 - 2.08.2025 (8 dni)Poznań 06:05Śniadania,7 869 zł,26.07-2.08.2025(8 dni)
ITAKA,"Włochy,Apulia",5,N/A,29.07 - 31.07.2025 (3 dni)Warszawa-Modlin 06:50Bez wyżywienia,2 619 zł,29.07-31.07.2025(3 dni)
ITAKA,"Chorwacja,Dalmacja",4,5.0,30.07 - 3.08.2025 (5 dni)Poznań 10:25Śniadania,3 439 zł,30.07-3.08.2025(5 dni)
ITAKA,"Włochy,Toskania",4,N/A,30.07 - 2.08.2025 (4 dni)Kraków 08:30Bez wyżywienia,2 449 zł,30.07-2.08.2025(4 dni)
ITAKA,"Chorwacja,Kvarner",4,N/A,25.07 - 28.07.2025 (4 dni)Wrocław 07:15Śniadania,2 599 zł,25.07-28.07.2025(4 dni)
ITAKA,"Włochy,Rzym",4,N/A,21.07 - 23.07.2025 (3 dni)Kraków 18:40Śniadania,2 329 zł,21.07-23.07.2025(3 dni)
ITAKA,"Chorwacja,Dalmacja",3,N/A,2.08 - 6.08.2025 (5 dni)Wrocław 20:20Śniadania,3 569 zł,2.08-6.08.2025(5 dni)
ITAKA,"Włochy,Rzym",3,4.5,22.07 - 24.07.2025 (3 dni)Kraków 18:40Bez wyżywienia,1 829 zł,22.07-24.07.2025(3 dni)
ITAKA,Włochy,0,N/A,10.08 - 14.08.2025 (5 dni)Warszawa-Okęcie 15:35Śniadania,2 999 zł,10.08-14.08.2025(5 dni)
ITAKA,"Hiszpania,Malaga",4,N/A,29.07 - 1.08.2025 (4 dni)Wrocław 15:30Śniadania,2 989 zł,29.07-1.08.2025(4 dni)
ITAKA,"Włochy,Rzym",0,5.1,16.07 - 20.07.2025 (5 dni)Kraków 18:40Śniadania,1 459 zł,16.07-20.07.2025(5 dni)
ITAKA,"Włochy,Rzym",4,N/A,22.07 - 24.07.2025 (3 dni)Kraków 18:40Śniadania,2 469 zł,22.07-24.07.2025(3 dni)
ITAKA,Włochy,0,4.6,14.08 - 21.08.2025 (8 dni)Warszawa-Okęcie 07:15Wyżywienie zgodnie z programem,3 999 zł,14.08-21.08.2025(8 dni)
ITAKA,"Włochy,Rzym",3,N/A,27.07 - 29.07.2025 (3 dni)Kraków 18:40Śniadania,2 329 zł,27.07-29.07.2025(3 dni)
ITAKA,"Włochy,Riwiera Adriatycka",4,N/A,1.08 - 4.08.2025 (4 dni)Kraków 13:55Śniadania,2 649 zł,1.08-4.08.2025(4 dni)
ITAKA,"Wietnam,Da Nang",3,N/A,19.07 - 24.07.2025 (5 dni)Warszawa-Okęcie 21:25Śniadania,7 399 zł,19.07-24.07.2025(5 dni)
ITAKA,"Włochy,Rzym",0,5.2,3.08 - 7.08.2025 (5 dni)Warszawa-Okęcie 15:35Śniadania,2 949 zł,3.08-7.08.2025(5 dni)
ITAKA,Bali,4,N/A,23.07 - 28.07.2025 (6 dni)Warszawa-Okęcie 21:25Bez wyżywienia,8 069 zł,23.07-28.07.2025(6 dni)
ITAKA,"Włochy,Rzym",0,5.1,20.07 - 24.07.2025 (5 dni)Warszawa-Okęcie 15:35Śniadania,2 399 zł,20.07-24.07.2025(5 dni)
ITAKA,"Korea Południowa,Seul",4,N/A,30.07 - 4.08.2025 (6 dni)Warszawa-Okęcie 12:05Bez wyżywienia,7 769 zł,30.07-4.08.2025(6 dni)
ITAKA,"Włochy,Rzym",0,4.8,31.07 - 3.08.2025 (4 dni)Warszawa-Okęcie 15:35Śniadania,1 799 zł,31.07-3.08.2025(4 dni)
ITAKA,"Brazylia,Rio de Janeiro",5,N/A,22.07 - 28.07.2025 (6 dni)Berlin 09:50Śniadania,12 499 zł,22.07-28.07.2025(6 dni)
ITAKA,"Włochy,Rzym",0,4.5,24.07 - 31.07.2025 (8 dni)Warszawa-Okęcie 07:15Wyżywienie zgodnie z programem,3 939 zł,24.07-31.07.2025(8 dni)
ITAKA,Bali,5,N/A,16.07 - 21.07.2025 (5 dni)Warszawa-Okęcie 09:30Śniadania,8 519 zł,16.07-21.07.2025(5 dni)
ITAKA,"Włochy,Rzym",0,4.7,20.07 - 27.07.2025 (8 dni)Warszawa-Okęcie 07:15Wyżywienie zgodnie z programem,3 769 zł,20.07-27.07.2025(8 dni)
ITAKA,"Czechy,Praga",4,N/A,30.07 - 1.08.2025 (3 dni)Kraków 14:55Śniadania,1 739 zł,30.07-1.08.2025(3 dni)
ITAKA,"Włochy,Toskania",0,4.8,28.08 - 4.09.2025 (8 dni)Warszawa-Okęcie 07:15Wyżywienie zgodnie z programem,4 399 zł,28.08-4.09.2025(8 dni)
ITAKA,"Włochy,Mediolan",4,N/A,30.07 - 1.08.2025 (3 dni)Kraków 12:45Bez wyżywienia,2 159 zł,30.07-1.08.2025(3 dni)
ITAKA,"Włochy,Rzym",0,5.1,17.07 - 20.07.2025 (4 dni)Kraków 18:40Śniadania,1 799 zł,17.07-20.07.2025(4 dni)
ITAKA,"Indie,Goa",3,N/A,29.07 - 3.08.2025 (6 dni)Warszawa-Okęcie 09:30Bez wyżywienia,4 459 zł,29.07-3.08.2025(6 dni)
ITAKA,"Włochy,Rzym",0,5.0,17.08 - 21.08.2025 (5 dni)Warszawa-Okęcie 15:35Śniadania,3 199 zł,17.08-21.08.2025(5 dni)
ITAKA,"Włochy,Rzym",4,N/A,29.07 - 31.07.2025 (3 dni)Kraków 18:40Śniadania,2 139 zł,29.07-31.07.2025(3 dni)
ITAKA,Włochy,0,4.1,21.08 - 28.08.2025 (8 dni)Warszawa-Okęcie 07:15Wyżywienie zgodnie z programem,4 839 zł,21.08-28.08.2025(8 dni)
ITAKA,"Litwa,Wilno",4,N/A,2.08 - 4.08.2025 (3 dni)Warszawa-Okęcie 11:45Śniadania,2 269 zł,2.08-4.08.2025(3 dni)
ITAKA,"Włochy,Rzym",0,5.0,4.09 - 11.09.2025 (8 dni)Warszawa-Okęcie 07:15Wyżywienie zgodnie z programem,4 499 zł,4.09-11.09.2025(8 dni)
ITAKA,"Szkocja,Edynburg",4,N/A,24.07 - 26.07.2025 (3 dni)Gdańsk 05:45Bez wyżywienia,2 689 zł,24.07-26.07.2025(3 dni)
ITAKA,"Grecja,Chalkidiki",4,N/A,30.07 - 3.08.2025 (4 dni)Kraków 19:502 posiłki,2 529 zł,30.07-3.08.2025(4 dni)
ITAKA,"Azory,Sao Miguel",4,N/A,22.07 - 25.07.2025 (4 dni)Praga 12:00Śniadania,4 969 zł,22.07-25.07.2025(4 dni)
ITAKA,"Grecja,Chalkidiki",4,N/A,31.07 - 6.08.2025 (6 dni)Kraków 06:15Śniadania,4 059 zł,31.07-6.08.2025(6 dni)
ITAKA,"Azory,Sao Miguel",3,N/A,22.07 - 25.07.2025 (4 dni)Praga 12:00Bez wyżywienia,3 579 zł,22.07-25.07.2025(4 dni)
ITAKA,"Grecja,Samos",4,5.2,30.08 - 6.09.2025 (8 dni)Katowice 15:152 posiłki,3 499 zł,30.08-6.09.2025(8 dni)
ITAKA,"Włochy,Rzym",4,N/A,20.07 - 22.07.2025 (3 dni)Kraków 18:40Śniadania,2 269 zł,20.07-22.07.2025(3 dni)
ITAKA,"Włochy,Kalabria",3,5.3,23.07 - 31.07.2025 (8 dni)Katowice 20:55Half board plus,3 099 zł,23.07-31.07.2025(8 dni)
ITAKA,"Wietnam,Da Nang",4,N/A,19.07 - 24.07.2025 (5 dni)Warszawa-Okęcie 21:25Śniadania,7 499 zł,19.07-24.07.2025(5 dni)
ITAKA,"Włochy,Kalabria",4,4.7,27.07 - 4.08.2025 (8 dni)Katowice 14:502 posiłki,3 599 zł,27.07-4.08.2025(8 dni)
ITAKA,"Litwa,Wilno",3,N/A,2.08 - 4.08.2025 (3 dni)Warszawa-Okęcie 11:45Śniadania,2 039 zł,2.08-4.08.2025(3 dni)
ITAKA,"Włochy,Kalabria",4,5.0,23.07 - 31.07.2025 (8 dni)Katowice 20:55All inclusive,3 999 zł,23.07-31.07.2025(8 dni)
ITAKA,"Litwa,Wilno",4,N/A,2.08 - 4.08.2025 (3 dni)Warszawa-Okęcie 11:45Bez wyżywienia,2 459 zł,2.08-4.08.2025(3 dni)
ITAKA,"Włochy,Kalabria",3,5.2,23.07 - 31.07.2025 (8 dni)Katowice 20:55Śniadania,2 699 zł,23.07-31.07.2025(8 dni)
ITAKA,"Irlandia,Dublin",3,N/A,28.07 - 30.07.2025 (3 dni)Poznań 14:55Bez wyżywienia,2 519 zł,28.07-30.07.2025(3 dni)
ITAKA,Włochy,0,4.9,23.07 - 31.07.2025 (8 dni)Katowice 20:55Wyżywienie zgodnie z programem,2 999 zł,23.07-31.07.2025(8 dni)
ITAKA,Sri Lanka,5,N/A,20.07 - 25.07.2025 (6 dni)Poznań 14:05Śniadania,6 669 zł,20.07-25.07.2025(6 dni)
ITAKA,"Włochy,Kalabria",3,4.1,23.07 - 31.07.2025 (8 dni)Katowice 20:55All inclusive soft,3 299 zł,23.07-31.07.2025(8 dni)
ITAKA,"Norwegia,Oslo",5,N/A,18.07 - 21.07.2025 (4 dni)Gdańsk 16:05Bez wyżywienia,4 649 zł,18.07-21.07.2025(4 dni)
ITAKA,"Włochy,Kalabria",4,4.1,16.07 - 24.07.2025 (8 dni)Katowice 20:55Full board plus,3 599 zł,16.07-24.07.2025(8 dni)
ITAKA,"Tajlandia,Pattaya",4,N/A,18.07 - 22.07.2025 (5 dni)Warszawa-Okęcie 15:10Bez wyżywienia,6 119 zł,18.07-22.07.2025(5 dni)
ITAKA,"Włochy,Kalabria",4,4.5,20.07 - 28.07.2025 (8 dni)Katowice 14:50All inclusive,3 499 zł,20.07-28.07.2025(8 dni)
ITAKA,"Estonia,Tallinn",4,N/A,26.07 - 28.07.2025 (3 dni)Warszawa-Okęcie 11:00Bez wyżywienia,2 819 zł,26.07-28.07.2025(3 dni)
ITAKA,"Włochy,Kalabria",2,4.5,16.07 - 24.07.2025 (8 dni)Katowice 20:552 posiłki,2 399 zł,16.07-24.07.2025(8 dni)
ITAKA,"Chiny,Hongkong",5,N/A,22.07 - 27.07.2025 (5 dni)Warszawa-Okęcie 06:35Śniadania,10 719 zł,22.07-27.07.2025(5 dni)
ITAKA,"Włochy,Kalabria",2,5.7,20.07 - 28.07.2025 (8 dni)Katowice 14:50Śniadania,2 399 zł,20.07-28.07.2025(8 dni)
ITAKA,"Estonia,Tallinn",4,N/A,28.07 - 31.07.2025 (4 dni)Warszawa-Okęcie 11:00Śniadania,3 109 zł,28.07-31.07.2025(4 dni)
ITAKA,"Włochy,Kalabria",4,4.8,23.07 - 31.07.2025 (8 dni)Katowice 20:55All inclusive,4 599 zł,23.07-31.07.2025(8 dni)
ITAKA,"Francja,Paryż",4,N/A,28.07 - 30.07.2025 (3 dni)Gdańsk 10:00Bez wyżywienia,2 579 zł,28.07-30.07.2025(3 dni)
ITAKA,"Tajlandia,Pattaya",4,N/A,18.07 - 22.07.2025 (5 dni)Warszawa-Okęcie 15:10Bez wyżywienia,6 069 zł,18.07-22.07.2025(5 dni)
ITAKA,"Włochy,Kalabria",3,4.6,20.07 - 28.07.2025 (8 dni)Katowice 14:50All inclusive,3 199 zł,20.07-28.07.2025(8 dni)
ITAKA,"Chiny,Pekin",5,N/A,18.07 - 22.07.2025 (5 dni)Warszawa-Okęcie 15:10Bez wyżywienia,6 819 zł,18.07-22.07.2025(5 dni)
ITAKA,"Włochy,Kalabria",3,4.5,23.07 - 31.07.2025 (8 dni)Katowice 20:552 posiłki,2 699 zł,23.07-31.07.2025(8 dni)
ITAKA,"Japonia,Tokio",5,N/A,21.07 - 26.07.2025 (5 dni)Warszawa-Okęcie 22:50Bez wyżywienia,10 609 zł,21.07-26.07.2025(5 dni)
ITAKA,"Włochy,Kalabria",4,4.0,16.07 - 24.07.2025 (8 dni)Katowice 20:55Full board plus,2 599 zł,16.07-24.07.2025(8 dni)
ITAKA,"Korea Południowa,Seul",4,N/A,30.07 - 4.08.2025 (6 dni)Warszawa-Okęcie 12:05Bez wyżywienia,8 879 zł,30.07-4.08.2025(6 dni)
ITAKA,"Włochy,Kalabria",3,4.5,23.07 - 31.07.2025 (8 dni)Katowice 20:552 posiłki,3 399 zł,23.07-31.07.2025(8 dni)
ITAKA,"Szwecja,Sztokholm",3,N/A,29.07 - 1.08.2025 (4 dni)Gdańsk 06:10Śniadania,2 619 zł,29.07-1.08.2025(4 dni)
ITAKA,"Włochy,Kalabria",4,5.0,20.07 - 28.07.2025 (8 dni)Katowice 14:50All inclusive,4 599 zł,20.07-28.07.2025(8 dni)
ITAKA,"Hiszpania,Kadyks",4,N/A,30.07 - 2.08.2025 (4 dni)Berlin 11:30Bez wyżywienia,6 019 zł,30.07-2.08.2025(4 dni)
ITAKA,Włochy,0,5.3,16.07 - 24.07.2025 (8 dni)Katowice 20:552 posiłki,3 299 zł,16.07-24.07.2025(8 dni)
ITAKA,"Wyspy Kanaryjskie,Lanzarote",5,N/A,30.07 - 2.08.2025 (4 dni)Berlin 13:502 posiłki,5 839 zł,30.07-2.08.2025(4 dni)
ITAKA,"Korea Południowa,Seul",4,N/A,30.07 - 4.08.2025 (6 dni)Warszawa-Okęcie 12:05Bez wyżywienia,7 319 zł,30.07-4.08.2025(6 dni)
ITAKA,Gruzja,0,5.7,22.08 - 30.08.2025 (9 dni)Warszawa-Okęcie 21:302 posiłki,5 939 zł,22.08-30.08.2025(9 dni)
ITAKA,"Wietnam,Da Nang",5,N/A,19.07 - 24.07.2025 (5 dni)Warszawa-Okęcie 21:25Śniadania,7 709 zł,19.07-24.07.2025(5 dni)
ITAKA,"Wyspy Kanaryjskie,Teneryfa",4,4.8,24.07 - 1.08.2025 (8 dni)Katowice 17:152 posiłki,4 499 zł,24.07-1.08.2025(8 dni)
ITAKA,"Włochy,Umbria",4,N/A,24.07 - 27.07.2025 (4 dni)Kraków 07:00Śniadania,2 269 zł,24.07-27.07.2025(4 dni)
ITAKA,"Wyspy Kanaryjskie,Teneryfa",4,5.2,24.07 - 31.07.2025 (8 dni)Warszawa-Okęcie 09:10Śniadania,4 099 zł,24.07-31.07.2025(8 dni)
ITAKA,"Indie,Goa",5,N/A,19.07 - 24.07.2025 (6 dni)Warszawa-Okęcie 09:30Śniadania,6 449 zł,19.07-24.07.2025(6 dni)
ITAKA,"Wyspy Kanaryjskie,Teneryfa",4,4.8,31.07 - 7.08.2025 (8 dni)Poznań 09:202 posiłki,4 999 zł,31.07-7.08.2025(8 dni)
ITAKA,"Brazylia,Salvador",4,N/A,21.07 - 29.07.2025 (8 dni)Berlin 06:20Śniadania,7 109 zł,21.07-29.07.2025(8 dni)
ITAKA,"Wyspy Kanaryjskie,Teneryfa",4,4.5,17.07 - 24.07.2025 (8 dni)Warszawa-Okęcie 09:10All inclusive,3 799 zł,17.07-24.07.2025(8 dni)
ITAKA,"Brazylia,Rio de Janeiro",4,N/A,22.07 - 28.07.2025 (6 dni)Berlin 09:50Śniadania,9 959 zł,22.07-28.07.2025(6 dni)
ITAKA,"Wyspy Kanaryjskie,Teneryfa",4,4.8,1.08 - 6.08.2025 (6 dni)Warszawa-Okęcie 10:40All inclusive,4 099 zł,1.08-6.08.2025(6 dni)
ITAKA,"Wietnam,Da Nang",4,N/A,29.07 - 4.08.2025 (6 dni)Warszawa-Okęcie 21:25Śniadania,7 549 zł,29.07-4.08.2025(6 dni)
ITAKA,"Wyspy Kanaryjskie,Teneryfa",4,5.6,29.07 - 6.08.2025 (8 dni)Gdańsk 13:002 posiłki,4 399 zł,29.07-6.08.2025(8 dni)
ITAKA,"Korea Południowa,Seul",4,N/A,30.07 - 4.08.2025 (6 dni)Warszawa-Okęcie 12:05Bez wyżywienia,7 499 zł,30.07-4.08.2025(6 dni)
ITAKA,"Wyspy Kanaryjskie,Teneryfa",4,4.1,17.07 - 24.07.2025 (8 dni)Warszawa-Okęcie 09:10All inclusive,3 599 zł,17.07-24.07.2025(8 dni)
ITAKA,"Azory,Sao Miguel",5,N/A,25.07 - 29.07.2025 (5 dni)Praga 12:00Śniadania,10 129 zł,25.07-29.07.2025(5 dni)
ITAKA,"Wyspy Kanaryjskie,Teneryfa",4,5.2,22.07 - 30.07.2025 (8 dni)Gdańsk 13:002 posiłki,5 099 zł,22.07-30.07.2025(8 dni)
ITAKA,Bali,5,N/A,26.07 - 31.07.2025 (5 dni)Warszawa-Okęcie 09:30Śniadania,12 629 zł,26.07-31.07.2025(5 dni)
ITAKA,Gruzja,0,5.3,8.08 - 16.08.2025 (9 dni)Warszawa-Okęcie 22:45Wyżywienie zgodnie z programem,3 789 zł,8.08-16.08.2025(9 dni)
ITAKA,"Chiny,Hongkong",4,N/A,22.07 - 27.07.2025 (5 dni)Warszawa-Okęcie 06:35Bez wyżywienia,8 749 zł,22.07-27.07.2025(5 dni)
ITAKA,Wyspy Kanaryjskie,0,N/A,2.10 - 9.10.2025 (8 dni)Warszawa-Okęcie 09:102 posiłki,4 699 zł,2.10-9.10.2025(8 dni)
ITAKA,"Islandia,Reykjavik",3,N/A,26.07 - 28.07.2025 (3 dni)Poznań 18:20Śniadania,4 529 zł,26.07-28.07.2025(3 dni)
ITAKA,"Wyspy Kanaryjskie,Teneryfa",4,4.4,24.07 - 1.08.2025 (8 dni)Wrocław 15:10All inclusive,3 999 zł,24.07-1.08.2025(8 dni)
ITAKA,"Wietnam,Da Nang",5,N/A,19.07 - 24.07.2025 (5 dni)Warszawa-Okęcie 21:25Śniadania,7 679 zł,19.07-24.07.2025(5 dni)
ITAKA,"Wyspy Kanaryjskie,Teneryfa",4,4.3,24.07 - 1.08.2025 (8 dni)Katowice 17:152 posiłki,3 899 zł,24.07-1.08.2025(8 dni)
ITAKA,"Włochy,Rzym",3,5.0,29.07 - 31.07.2025 (3 dni)Kraków 18:40Bez wyżywienia,1 969 zł,29.07-31.07.2025(3 dni)
ITAKA,"Wyspy Kanaryjskie,Teneryfa",4,5.5,24.07 - 1.08.2025 (8 dni)Katowice 17:15All inclusive,6 819 zł,24.07-1.08.2025(8 dni)
ITAKA,"Wyspy Kanaryjskie,Fuerteventura",4,N/A,25.07 - 29.07.2025 (4 dni)Katowice 14:20Bez wyżywienia,3 339 zł,25.07-29.07.2025(4 dni)
ITAKA,"Wyspy Kanaryjskie,Teneryfa",4,4.9,24.07 - 1.08.2025 (8 dni)Wrocław 15:102 posiłki,4 599 zł,24.07-1.08.2025(8 dni)
ITAKA,"Islandia,Reykjavik",3,N/A,20.07 - 23.07.2025 (4 dni)Poznań 18:20Śniadania,4 739 zł,20.07-23.07.2025(4 dni)
ITAKA,"Wyspy Kanaryjskie,Teneryfa",4,4.7,24.07 - 1.08.2025 (8 dni)Wrocław 15:102 posiłki,4 399 zł,24.07-1.08.2025(8 dni)
ITAKA,"Islandia,Reykjavik",4,N/A,26.07 - 28.07.2025 (3 dni)Poznań 18:20Bez wyżywienia,5 549 zł,26.07-28.07.2025(3 dni)
ITAKA,"Wyspy Kanaryjskie,Teneryfa",3,4.1,17.07 - 24.07.2025 (8 dni)Warszawa-Okęcie 09:10All inclusive,3 399 zł,17.07-24.07.2025(8 dni)
ITAKA,"Wietnam,Da Nang",5,N/A,19.07 - 24.07.2025 (5 dni)Warszawa-Okęcie 21:25Śniadania,7 729 zł,19.07-24.07.2025(5 dni)
ITAKA,"Wyspy Kanaryjskie,Teneryfa",4,4.7,17.07 - 24.07.2025 (8 dni)Warszawa-Okęcie 09:10All inclusive,4 699 zł,17.07-24.07.2025(8 dni)
ITAKA,"Islandia,Reykjavik",4,N/A,2.08 - 4.08.2025 (3 dni)Katowice 18:20Bez wyżywienia,5 749 zł,2.08-4.08.2025(3 dni)
ITAKA,"Wyspy Kanaryjskie,Teneryfa",4,5.3,24.07 - 1.08.2025 (8 dni)Wrocław 15:102 posiłki,4 799 zł,24.07-1.08.2025(8 dni)
ITAKA,"Korea Południowa,Seul",4,N/A,30.07 - 4.08.2025 (6 dni)Warszawa-Okęcie 12:05Bez wyżywienia,7 459 zł,30.07-4.08.2025(6 dni)
ITAKA,"Wyspy Kanaryjskie,La Gomera",4,5.6,31.07 - 8.08.2025 (8 dni)Katowice 17:15Śniadania,4 999 zł,31.07-8.08.2025(8 dni)
ITAKA,Bali,5,N/A,23.07 - 28.07.2025 (6 dni)Warszawa-Okęcie 21:25Śniadania,8 809 zł,23.07-28.07.2025(6 dni)
ITAKA,"Włochy,Kalabria",3,5.2,3.08 - 13.08.2025 (11 dni)Warszawa-Okęcie 07:15Śniadania,5 039 zł,3.08-13.08.2025(11 dni)
ITAKA,"Korea Południowa,Seul",4,N/A,30.07 - 4.08.2025 (6 dni)Warszawa-Okęcie 12:05Bez wyżywienia,7 459 zł,30.07-4.08.2025(6 dni)
ITAKA,"Egipt,Sharm el Sheikh",5,N/A,15.07 - 22.07.2025 (8 dni)Katowice 19:40All inclusive,3 498 zł,15.07-22.07.2025(8 dni)
ITAKA,"Czechy,Praga",4,N/A,30.07 - 1.08.2025 (3 dni)Kraków 14:55Bez wyżywienia,1 749 zł,30.07-1.08.2025(3 dni)
ITAKA,"Egipt,Sharm el Sheikh",5,5.6,29.07 - 5.08.2025 (8 dni)Katowice 19:40All inclusive,4 398 zł,29.07-5.08.2025(8 dni)
ITAKA,Bali,5,5.2,23.07 - 28.07.2025 (6 dni)Warszawa-Okęcie 21:25Śniadania,8 129 zł,23.07-28.07.2025(6 dni)
ITAKA,"Egipt,Sharm el Sheikh",4,5.0,18.07 - 25.07.2025 (8 dni)Katowice 10:00All inclusive,3 199 zł,18.07-25.07.2025(8 dni)
ITAKA,"Włochy,Apulia",3,N/A,20.07 - 25.07.2025 (6 dni)Wrocław 05:45Śniadania,4 149 zł,20.07-25.07.2025(6 dni)
ITAKA,"Egipt,Sharm el Sheikh",4,5.3,15.07 - 22.07.2025 (8 dni)Katowice 19:40All inclusive,3 599 zł,15.07-22.07.2025(8 dni)
ITAKA,Czarnogóra,5,N/A,18.07 - 21.07.2025 (4 dni)Kraków 19:05Śniadania,3 359 zł,18.07-21.07.2025(4 dni)
ITAKA,"Egipt,Sharm el Sheikh",5,4.8,18.07 - 25.07.2025 (8 dni)Katowice 10:00All inclusive,3 298 zł,18.07-25.07.2025(8 dni)
ITAKA,"Łotwa,Ryga",4,N/A,29.07 - 31.07.2025 (3 dni)Kraków 14:05Śniadania,2 189 zł,29.07-31.07.2025(3 dni)
ITAKA,"Egipt,Sharm el Sheikh",4,4.5,1.08 - 8.08.2025 (8 dni)Katowice 10:00All inclusive,3 189 zł,1.08-8.08.2025(8 dni)
ITAKA,"Azory,Sao Miguel",5,N/A,22.07 - 25.07.2025 (4 dni)Praga 12:00Śniadania,5 079 zł,22.07-25.07.2025(4 dni)
ITAKA,"Brazylia,Salvador",5,N/A,21.07 - 27.07.2025 (6 dni)Praga 06:302 posiłki,13 349 zł,21.07-27.07.2025(6 dni)
ITAKA,"Filipiny,Bohol",5,N/A,24.07 - 30.07.2025 (6 dni)Warszawa-Okęcie 15:10Śniadania,9 449 zł,24.07-30.07.2025(6 dni)
ITAKA,"Brazylia,Salvador",5,5.7,21.07 - 27.07.2025 (6 dni)Praga 06:30All inclusive,11 999 zł,21.07-27.07.2025(6 dni)
ITAKA,"Litwa,Wilno",4,N/A,25.07 - 27.07.2025 (3 dni)Warszawa-Okęcie 11:45Śniadania,3 169 zł,25.07-27.07.2025(3 dni)
ITAKA,"Brazylia,Salvador",5,4.9,21.07 - 27.07.2025 (6 dni)Praga 06:30All inclusive,10 709 zł,21.07-27.07.2025(6 dni)
ITAKA,"Brazylia,Rio de Janeiro",4,5.0,22.07 - 28.07.2025 (6 dni)Berlin 09:50Śniadania,9 879 zł,22.07-28.07.2025(6 dni)
ITAKA,"Czechy,Praga",5,N/A,30.07 - 1.08.2025 (3 dni)Kraków 14:55Bez wyżywienia,1 819 zł,30.07-1.08.2025(3 dni)
ITAKA,"Egipt,Sharm el Sheikh",4,5.1,25.07 - 1.08.2025 (8 dni)Katowice 10:00All inclusive,3 699 zł,25.07-1.08.2025(8 dni)
ITAKA,"Wyspy Kanaryjskie,Lanzarote",5,N/A,30.07 - 2.08.2025 (4 dni)Berlin 13:502 posiłki,6 829 zł,30.07-2.08.2025(4 dni)
ITAKA,Chorwacja,0,N/A,8.08 - 15.08.2025 (8 dni)Gdańsk 12:502 posiłki,3 999 zł,8.08-15.08.2025(8 dni)
ITAKA,"Malezja,Langkawi",3,N/A,27.07 - 2.08.2025 (6 dni)Warszawa-Okęcie 15:10Śniadania,6 859 zł,27.07-2.08.2025(6 dni)
ITAKA,"Wyspy Kanaryjskie,La Palma",4,5.1,27.08 - 3.09.2025 (8 dni)Katowice 07:002 posiłki,4 199 zł,27.08-3.09.2025(8 dni)
ITAKA,"Szwecja,Sztokholm",4,N/A,25.07 - 28.07.2025 (4 dni)Gdańsk 06:10Bez wyżywienia,2 619 zł,25.07-28.07.2025(4 dni)
ITAKA,"Wyspy Kanaryjskie,La Palma",4,5.5,27.08 - 3.09.2025 (8 dni)Katowice 07:002 posiłki,4 299 zł,27.08-3.09.2025(8 dni)
ITAKA,"Finlandia,Helsinki",4,N/A,24.07 - 26.07.2025 (3 dni)Warszawa-Okęcie 08:55Śniadania,2 769 zł,24.07-26.07.2025(3 dni)
ITAKA,"Estonia,Tallinn",3,N/A,27.07 - 31.07.2025 (5 dni)Warszawa-Okęcie 11:00Śniadania,2 669 zł,27.07-31.07.2025(5 dni)
ITAKA,"Wyspy Kanaryjskie,La Palma",3,4.7,16.07 - 23.07.2025 (8 dni)Katowice 07:00Śniadania,3 299 zł,16.07-23.07.2025(8 dni)
ITAKA,"Stany Zjednoczone,Floryda",4,N/A,24.07 - 30.07.2025 (6 dni)Wrocław 06:20Bez wyżywienia,6 729 zł,24.07-30.07.2025(6 dni)
ITAKA,"Wyspy Kanaryjskie,La Palma",4,5.3,27.08 - 3.09.2025 (8 dni)Katowice 07:00All inclusive,5 599 zł,27.08-3.09.2025(8 dni)
ITAKA,"Estonia,Tallinn",4,N/A,27.07 - 30.07.2025 (4 dni)Warszawa-Okęcie 11:00Bez wyżywienia,3 049 zł,27.07-30.07.2025(4 dni)
